restaurant_id,name,rating,price,review_count,categories,primary_category,category_id,location_id,latitude,longitude
LON-84583,Connaught Bar,4.6,££££,99,Bars,Chinese,1,1029,51.5101556,-0.1496314
LON-440530,Daquise,4.2,£££,84,"Polish, Modern European",Chinese,1,1030,51.4943231,-0.1736183
LON-740648,Dalloway Terrace,4.3,£££,56,"Cocktail Bars, British, Breakfast & Brunch",Chinese,1,1031,51.5172302719223,-0.12909671319926
LON-186478,Kennington Lane Cafe,4.9,£,133,Cafes,Chinese,1,1033,51.4860611,-0.1208514
LON-514950,Flesh & Buns,3.8,£££,120,"Japanese, Bars",Japanese,3,1034,51.5138810333143,-0.126240480271074
LON-482066,Kricket Soho,4.4,££,56,Indian,Chinese,1,1035,51.5108313039847,-0.135196111510276
LON-840312,Sushi Tetsu,4.8,££££,23,Sushi Bars,Chinese,1,1036,51.5232787973028,-0.103991949209005
LON-39307,The Rum Kitchen,3.8,££,86,Caribbean,Chinese,1,1037,51.5123393,-0.1387341
LON-290372,Maggie Jones's,4.4,£££,146,British,Chinese,1,1038,51.502856014927,-0.1909916674772
LON-725657,Lobos Meat and Tapas,4.5,£££,40,"Tapas/Small Plates, Tapas Bars, Spanish",Spanish,4,1039,51.5056258,-0.0891513
LON-824398,Blanchette,3.9,£££,34,"Bistros, French",French,2,1041,51.5146869918666,-0.136290080845356
LON-379863,Archipelago,4.5,££££,33,"Seafood, African, Australian",Chinese,1,1042,51.5205732,-0.1388012
LON-502309,Ship Tavern,4.3,££,126,Pubs,Chinese,1,1043,51.5172487,-0.119072165950775
LON-64721,Andina,4.0,££,159,"Breakfast & Brunch, Peruvian",Chinese,1,1044,51.5243208695971,-0.077134990126122
LON-155527,Tea and Tattle,4.3,££,109,"British, Coffee & Tea",Chinese,1,1045,51.5178680419922,-0.126817002892494
LON-868490,The Black Penny,4.3,££,81,Cafes,Chinese,1,1046,51.51524,-0.12171
LON-446823,Mosob Restaurant,4.6,££,50,"African, Ethiopian",Chinese,1,1047,51.523856,-0.20105
LON-612899,Goodman,4.4,£££,130,"Steakhouses, Burgers, British",Chinese,1,1048,51.5131345,-0.1422486
LON-830801,The Spice Of Life,4.0,££,58,"Pubs, British",Chinese,1,1049,51.513418975746,-0.12975025103142
LON-95005,Bbar,4.4,££,89,"African, Cocktail Bars, British",Chinese,1,1051,51.497974,-0.143766
LON-78442,Home House,4.4,£££,43,"Hotels, Dance Clubs, British",Chinese,1,1052,51.516150244144,-0.15665305008251
LON-640341,Wiltons Restaurant,4.5,££££,31,Seafood,Chinese,1,1053,51.507722,-0.1390888
LON-37256,The Blind Pig,4.4,££,70,Cocktail Bars,Chinese,1,1054,51.5138271,-0.1367278
LON-822787,Sushisamba,3.8,££££,307,"Asian Fusion, Sushi Bars",Chinese,1,914,51.516179,-0.080946
LON-535048,Albertini Restaurant,4.6,£,73,"Pizza, Italian, Seafood",Italian,6,1055,51.5290298461914,-0.129214003682137
LON-540826,The Attendant,4.5,£,89,"Coffee & Tea, Cafes",Chinese,1,1056,51.5192470995905,-0.140738025145255
LON-213077,Shoryu Ramen,3.6,££,110,Ramen,Chinese,1,1057,51.5107546,-0.1343706
LON-769753,Cotto,4.1,££,143,"Italian, Gluten-Free, Wine Bars",Italian,6,1058,51.4988819,-0.1127175
LON-169711,Ishbilia Restaurant,4.4,£££,48,Middle Eastern,Chinese,1,1059,51.5016484290909,-0.158281609169788
LON-935170,My Place Soho,4.7,££,33,Cafes,Chinese,1,1060,51.5138405,-0.1346902
LON-729101,Patty & Bun,4.3,££,213,Burgers,Chinese,1,1061,51.515786,-0.150785
LON-54963,Côte,4.0,££,106,"Breakfast & Brunch, French",French,2,1062,51.514231,-0.134374
LON-469791,Nightjar,4.4,£££,196,"Lounges, Cocktail Bars",Chinese,1,1063,51.5265350341797,-0.0877109989523888
LON-900216,Lemonia,4.0,££,112,Greek,Chinese,1,1064,51.5416545,-0.1570446
LON-236547,Casa Tua,4.7,££,58,"Coffee & Tea, Italian, Breakfast & Brunch",Italian,6,1066,51.5276449011142,-0.123588235886524
LON-578744,Bubblewrap Waffle,4.4,£,81,Waffles,Chinese,1,1067,51.5112605,-0.1318498
LON-76389,The Pig and Butcher,4.5,££,134,"British, Gastropubs",Japanese,3,1068,51.537442542029,-0.10682789450616
LON-534003,Busaba Soho,3.8,££,410,Thai,Japanese,3,1069,51.5137892,-0.134057824536853
LON-213230,Heddon Street Kitchen,3.6,£££,160,"Modern European, Breakfast & Brunch",Japanese,3,1070,51.5107288,-0.1393024
LON-397531,Poppies,3.9,££,427,"Fish & Chips, Fast Food",Japanese,3,1072,51.5202629,-0.074075
LON-370926,Zayna,4.2,£££,106,"Indian, Pakistani, Halal",Korean,7,1073,51.514952,-0.158385
LON-480741,Rocca,4.3,££,136,Italian,Italian,6,1074,51.4928759536943,-0.176558382809162
LON-540674,The Queen's Arms,4.2,££,164,"Pubs, British",Korean,7,1075,51.4992491095565,-0.180797918037262
LON-307552,The Grenadier,4.3,££,214,Pubs,Korean,7,1076,51.501462,-0.155004
LON-104808,Brawn,4.4,£££,52,Modern European,Korean,7,1077,51.5289277153112,-0.0702632793320869
LON-71131,The Champion- Notting Hill,4.2,££,131,"Pubs, British",Korean,7,1078,51.5100255,-0.1922685
LON-218947,Fish Bone,4.4,£,95,"Fish & Chips, British, Seafood",Korean,7,1079,51.522088,-0.140496
